record_type,id,name,start_date,end_date,duration,status,project_id,is_critical,dependency_type,resource_type,role,skill_level,quantity,task_id,resource_id
ASSIGNMENT,,,,,,,,,,,,,,1,211
ASSIGNMENT,,,,,,,,,,,,,,2,8
ASSIGNMENT,,,,,,,,,,,,,,2,122
ASSIGNMENT,,,,,,,,,,,,,,2,41
ASSIGNMENT,,,,,,,,,,,,,,3,57
ASSIGNMENT,,,,,,,,,,,,,,3,35
ASSIGNMENT,,,,,,,,,,,,,,3,192
ASSIGNMENT,,,,,,,,,,,,,,4,204
ASSIGNMENT,,,,,,,,,,,,,,4,205
ASSIGNMENT,,,,,,,,,,,,,,5,76
ASSIGNMENT,,,,,,,,,,,,,,5,246
ASSIGNMENT,,,,,,,,,,,,,,5,163
ASSIGNMENT,,,,,,,,,,,,,,6,77
ASSIGNMENT,,,,,,,,,,,,,,7,228
ASSIGNMENT,,,,,,,,,,,,,,7,235
ASSIGNMENT,,,,,,,,,,,,,,7,248
ASSIGNMENT,,,,,,,,,,,,,,8,166
ASSIGNMENT,,,,,,,,,,,,,,8,96
ASSIGNMENT,,,,,,,,,,,,,,8,246
ASSIGNMENT,,,,,,,,,,,,,,9,142
ASSIGNMENT,,,,,,,,,,,,,,10,37
ASSIGNMENT,,,,,,,,,,,,,,10,32
ASSIGNMENT,,,,,,,,,,,,,,10,11
ASSIGNMENT,,,,,,,,,,,,,,11,147
ASSIGNMENT,,,,,,,,,,,,,,12,101
ASSIGNMENT,,,,,,,,,,,,,,12,138
ASSIGNMENT,,,,,,,,,,,,,,12,141
ASSIGNMENT,,,,,,,,,,,,,,13,79
ASSIGNMENT,,,,,,,,,,,,,,14,192
ASSIGNMENT,,,,,,,,,,,,,,15,232
ASSIGNMENT,,,,,,,,,,,,,,15,186
ASSIGNMENT,,,,,,,,,,,,,,15,89
ASSIGNMENT,,,,,,,,,,,,,,16,106
ASSIGNMENT,,,,,,,,,,,,,,17,218
ASSIGNMENT,,,,,,,,,,,,,,17,132
ASSIGNMENT,,,,,,,,,,,,,,17,37
ASSIGNMENT,,,,,,,,,,,,,,18,48
ASSIGNMENT,,,,,,,,,,,,,,19,158
ASSIGNMENT,,,,,,,,,,,,,,20,50
ASSIGNMENT,,,,,,,,,,,,,,20,30
ASSIGNMENT,,,,,,,,,,,,,,21,172
ASSIGNMENT,,,,,,,,,,,,,,22,219
ASSIGNMENT,,,,,,,,,,,,,,22,14
ASSIGNMENT,,,,,,,,,,,,,,22,218
ASSIGNMENT,,,,,,,,,,,,,,23,119
ASSIGNMENT,,,,,,,,,,,,,,23,166
ASSIGNMENT,,,,,,,,,,,,,,23,141
ASSIGNMENT,,,,,,,,,,,,,,24,75
ASSIGNMENT,,,,,,,,,,,,,,25,18
ASSIGNMENT,,,,,,,,,,,,,,25,65
ASSIGNMENT,,,,,,,,,,,,,,25,26
ASSIGNMENT,,,,,,,,,,,,,,26,186
ASSIGNMENT,,,,,,,,,,,,,,27,125
ASSIGNMENT,,,,,,,,,,,,,,27,244
ASSIGNMENT,,,,,,,,,,,,,,27,85
ASSIGNMENT,,,,,,,,,,,,,,28,33
ASSIGNMENT,,,,,,,,,,,,,,28,172
ASSIGNMENT,,,,,,,,,,,,,,29,61
ASSIGNMENT,,,,,,,,,,,,,,29,26
ASSIGNMENT,,,,,,,,,,,,,,29,73
ASSIGNMENT,,,,,,,,,,,,,,30,18
ASSIGNMENT,,,,,,,,,,,,,,30,231
ASSIGNMENT,,,,,,,,,,,,,,30,50
ASSIGNMENT,,,,,,,,,,,,,,31,125
ASSIGNMENT,,,,,,,,,,,,,,31,116
ASSIGNMENT,,,,,,,,,,,,,,32,158
ASSIGNMENT,,,,,,,,,,,,,,32,169
ASSIGNMENT,,,,,,,,,,,,,,33,178
ASSIGNMENT,,,,,,,,,,,,,,33,150
ASSIGNMENT,,,,,,,,,,,,,,34,145
ASSIGNMENT,,,,,,,,,,,,,,35,94
ASSIGNMENT,,,,,,,,,,,,,,35,207
ASSIGNMENT,,,,,,,,,,,,,,35,81
ASSIGNMENT,,,,,,,,,,,,,,36,44
ASSIGNMENT,,,,,,,,,,,,,,36,2
ASSIGNMENT,,,,,,,,,,,,,,37,64
ASSIGNMENT,,,,,,,,,,,,,,37,202
ASSIGNMENT,,,,,,,,,,,,,,38,183
ASSIGNMENT,,,,,,,,,,,,,,39,165
ASSIGNMENT,,,,,,,,,,,,,,39,112
ASSIGNMENT,,,,,,,,,,,,,,39,71
ASSIGNMENT,,,,,,,,,,,,,,40,35
ASSIGNMENT,,,,,,,,,,,,,,40,174
ASSIGNMENT,,,,,,,,,,,,,,41,85
ASSIGNMENT,,,,,,,,,,,,,,41,225
ASSIGNMENT,,,,,,,,,,,,,,41,123
ASSIGNMENT,,,,,,,,,,,,,,42,115
ASSIGNMENT,,,,,,,,,,,,,,42,92
ASSIGNMENT,,,,,,,,,,,,,,43,125
ASSIGNMENT,,,,,,,,,,,,,,43,142
ASSIGNMENT,,,,,,,,,,,,,,44,45
ASSIGNMENT,,,,,,,,,,,,,,45,156
ASSIGNMENT,,,,,,,,,,,,,,45,21
ASSIGNMENT,,,,,,,,,,,,,,45,216
ASSIGNMENT,,,,,,,,,,,,,,46,220
ASSIGNMENT,,,,,,,,,,,,,,46,212
ASSIGNMENT,,,,,,,,,,,,,,47,229
ASSIGNMENT,,,,,,,,,,,,,,48,51
ASSIGNMENT,,,,,,,,,,,,,,48,68
ASSIGNMENT,,,,,,,,,,,,,,48,188
ASSIGNMENT,,,,,,,,,,,,,,49,20
ASSIGNMENT,,,,,,,,,,,,,,49,187
ASSIGNMENT,,,,,,,,,,,,,,49,229
ASSIGNMENT,,,,,,,,,,,,,,50,218
ASSIGNMENT,,,,,,,,,,,,,,51,162
ASSIGNMENT,,,,,,,,,,,,,,51,8
ASSIGNMENT,,,,,,,,,,,,,,51,209
ASSIGNMENT,,,,,,,,,,,,,,52,149
ASSIGNMENT,,,,,,,,,,,,,,52,104
ASSIGNMENT,,,,,,,,,,,,,,52,197
ASSIGNMENT,,,,,,,,,,,,,,53,55
ASSIGNMENT,,,,,,,,,,,,,,53,233
ASSIGNMENT,,,,,,,,,,,,,,53,10
ASSIGNMENT,,,,,,,,,,,,,,54,67
ASSIGNMENT,,,,,,,,,,,,,,54,140
ASSIGNMENT,,,,,,,,,,,,,,54,229
ASSIGNMENT,,,,,,,,,,,,,,55,121
ASSIGNMENT,,,,,,,,,,,,,,55,168
ASSIGNMENT,,,,,,,,,,,,,,55,199
ASSIGNMENT,,,,,,,,,,,,,,56,94
ASSIGNMENT,,,,,,,,,,,,,,57,58
ASSIGNMENT,,,,,,,,,,,,,,57,229
ASSIGNMENT,,,,,,,,,,,,,,58,188
ASSIGNMENT,,,,,,,,,,,,,,58,220
ASSIGNMENT,,,,,,,,,,,,,,58,75
ASSIGNMENT,,,,,,,,,,,,,,59,119
ASSIGNMENT,,,,,,,,,,,,,,60,131
ASSIGNMENT,,,,,,,,,,,,,,60,24
ASSIGNMENT,,,,,,,,,,,,,,60,102
ASSIGNMENT,,,,,,,,,,,,,,61,129
ASSIGNMENT,,,,,,,,,,,,,,61,3
ASSIGNMENT,,,,,,,,,,,,,,62,62
ASSIGNMENT,,,,,,,,,,,,,,62,218
ASSIGNMENT,,,,,,,,,,,,,,62,247
ASSIGNMENT,,,,,,,,,,,,,,63,176
ASSIGNMENT,,,,,,,,,,,,,,63,43
ASSIGNMENT,,,,,,,,,,,,,,63,194
ASSIGNMENT,,,,,,,,,,,,,,64,36
ASSIGNMENT,,,,,,,,,,,,,,64,115
ASSIGNMENT,,,,,,,,,,,,,,64,41
ASSIGNMENT,,,,,,,,,,,,,,65,145
ASSIGNMENT,,,,,,,,,,,,,,66,169
ASSIGNMENT,,,,,,,,,,,,,,66,224
ASSIGNMENT,,,,,,,,,,,,,,66,248
ASSIGNMENT,,,,,,,,,,,,,,67,189
ASSIGNMENT,,,,,,,,,,,,,,68,124
ASSIGNMENT,,,,,,,,,,,,,,68,241
ASSIGNMENT,,,,,,,,,,,,,,68,92
ASSIGNMENT,,,,,,,,,,,,,,69,57
ASSIGNMENT,,,,,,,,,,,,,,70,60
ASSIGNMENT,,,,,,,,,,,,,,70,17
ASSIGNMENT,,,,,,,,,,,,,,71,95
ASSIGNMENT,,,,,,,,,,,,,,71,60
ASSIGNMENT,,,,,,,,,,,,,,72,172
ASSIGNMENT,,,,,,,,,,,,,,73,133
ASSIGNMENT,,,,,,,,,,,,,,74,100
ASSIGNMENT,,,,,,,,,,,,,,74,121
ASSIGNMENT,,,,,,,,,,,,,,75,226
ASSIGNMENT,,,,,,,,,,,,,,75,12
ASSIGNMENT,,,,,,,,,,,,,,76,167
ASSIGNMENT,,,,,,,,,,,,,,77,27
ASSIGNMENT,,,,,,,,,,,,,,77,181
ASSIGNMENT,,,,,,,,,,,,,,78,163
ASSIGNMENT,,,,,,,,,,,,,,78,213
ASSIGNMENT,,,,,,,,,,,,,,78,71
ASSIGNMENT,,,,,,,,,,,,,,79,68
ASSIGNMENT,,,,,,,,,,,,,,79,149
ASSIGNMENT,,,,,,,,,,,,,,79,140
ASSIGNMENT,,,,,,,,,,,,,,80,45
ASSIGNMENT,,,,,,,,,,,,,,80,97
ASSIGNMENT,,,,,,,,,,,,,,80,168
ASSIGNMENT,,,,,,,,,,,,,,81,94
ASSIGNMENT,,,,,,,,,,,,,,81,151
ASSIGNMENT,,,,,,,,,,,,,,82,230
ASSIGNMENT,,,,,,,,,,,,,,82,214
ASSIGNMENT,,,,,,,,,,,,,,82,20
ASSIGNMENT,,,,,,,,,,,,,,83,65
ASSIGNMENT,,,,,,,,,,,,,,83,97
ASSIGNMENT,,,,,,,,,,,,,,83,250
ASSIGNMENT,,,,,,,,,,,,,,84,133
ASSIGNMENT,,,,,,,,,,,,,,85,91
ASSIGNMENT,,,,,,,,,,,,,,85,210
ASSIGNMENT,,,,,,,,,,,,,,86,125
ASSIGNMENT,,,,,,,,,,,,,,86,203
ASSIGNMENT,,,,,,,,,,,,,,87,228
ASSIGNMENT,,,,,,,,,,,,,,87,155
ASSIGNMENT,,,,,,,,,,,,,,88,129
ASSIGNMENT,,,,,,,,,,,,,,89,113
ASSIGNMENT,,,,,,,,,,,,,,90,59
ASSIGNMENT,,,,,,,,,,,,,,91,132
ASSIGNMENT,,,,,,,,,,,,,,92,72
ASSIGNMENT,,,,,,,,,,,,,,92,55
ASSIGNMENT,,,,,,,,,,,,,,92,39
ASSIGNMENT,,,,,,,,,,,,,,93,41
ASSIGNMENT,,,,,,,,,,,,,,94,155
ASSIGNMENT,,,,,,,,,,,,,,94,184
ASSIGNMENT,,,,,,,,,,,,,,95,170
ASSIGNMENT,,,,,,,,,,,,,,96,107
ASSIGNMENT,,,,,,,,,,,,,,97,185
ASSIGNMENT,,,,,,,,,,,,,,97,30
ASSIGNMENT,,,,,,,,,,,,,,98,173
ASSIGNMENT,,,,,,,,,,,,,,98,123
ASSIGNMENT,,,,,,,,,,,,,,99,54
ASSIGNMENT,,,,,,,,,,,,,,99,152
ASSIGNMENT,,,,,,,,,,,,,,100,166
ASSIGNMENT,,,,,,,,,,,,,,101,6
ASSIGNMENT,,,,,,,,,,,,,,101,63
ASSIGNMENT,,,,,,,,,,,,,,102,33
ASSIGNMENT,,,,,,,,,,,,,,103,152
ASSIGNMENT,,,,,,,,,,,,,,103,42
ASSIGNMENT,,,,,,,,,,,,,,103,35
ASSIGNMENT,,,,,,,,,,,,,,104,132
ASSIGNMENT,,,,,,,,,,,,,,104,11
ASSIGNMENT,,,,,,,,,,,,,,104,229
ASSIGNMENT,,,,,,,,,,,,,,105,38
ASSIGNMENT,,,,,,,,,,,,,,105,15
ASSIGNMENT,,,,,,,,,,,,,,105,43
ASSIGNMENT,,,,,,,,,,,,,,106,237
ASSIGNMENT,,,,,,,,,,,,,,106,47
ASSIGNMENT,,,,,,,,,,,,,,107,246
ASSIGNMENT,,,,,,,,,,,,,,107,104
ASSIGNMENT,,,,,,,,,,,,,,107,154
ASSIGNMENT,,,,,,,,,,,,,,108,164
ASSIGNMENT,,,,,,,,,,,,,,108,5
ASSIGNMENT,,,,,,,,,,,,,,108,225
ASSIGNMENT,,,,,,,,,,,,,,109,187
ASSIGNMENT,,,,,,,,,,,,,,109,170
ASSIGNMENT,,,,,,,,,,,,,,109,211
ASSIGNMENT,,,,,,,,,,,,,,110,243
ASSIGNMENT,,,,,,,,,,,,,,110,22
ASSIGNMENT,,,,,,,,,,,,,,111,115
ASSIGNMENT,,,,,,,,,,,,,,112,121
ASSIGNMENT,,,,,,,,,,,,,,112,223
ASSIGNMENT,,,,,,,,,,,,,,112,124
ASSIGNMENT,,,,,,,,,,,,,,113,57
ASSIGNMENT,,,,,,,,,,,,,,114,154
ASSIGNMENT,,,,,,,,,,,,,,114,37
ASSIGNMENT,,,,,,,,,,,,,,115,211
ASSIGNMENT,,,,,,,,,,,,,,115,197
ASSIGNMENT,,,,,,,,,,,,,,115,47
ASSIGNMENT,,,,,,,,,,,,,,116,169
ASSIGNMENT,,,,,,,,,,,,,,116,131
ASSIGNMENT,,,,,,,,,,,,,,116,68
ASSIGNMENT,,,,,,,,,,,,,,117,186
ASSIGNMENT,,,,,,,,,,,,,,118,88
ASSIGNMENT,,,,,,,,,,,,,,118,237
ASSIGNMENT,,,,,,,,,,,,,,118,117
ASSIGNMENT,,,,,,,,,,,,,,119,152
ASSIGNMENT,,,,,,,,,,,,,,119,18
ASSIGNMENT,,,,,,,,,,,,,,119,59
ASSIGNMENT,,,,,,,,,,,,,,120,99
ASSIGNMENT,,,,,,,,,,,,,,120,34
ASSIGNMENT,,,,,,,,,,,,,,121,5
ASSIGNMENT,,,,,,,,,,,,,,122,134
ASSIGNMENT,,,,,,,,,,,,,,123,176
ASSIGNMENT,,,,,,,,,,,,,,123,108
ASSIGNMENT,,,,,,,,,,,,,,123,212
ASSIGNMENT,,,,,,,,,,,,,,124,156
ASSIGNMENT,,,,,,,,,,,,,,125,46
ASSIGNMENT,,,,,,,,,,,,,,126,231
ASSIGNMENT,,,,,,,,,,,,,,126,158
ASSIGNMENT,,,,,,,,,,,,,,127,10
ASSIGNMENT,,,,,,,,,,,,,,127,225
ASSIGNMENT,,,,,,,,,,,,,,127,201
ASSIGNMENT,,,,,,,,,,,,,,128,129
ASSIGNMENT,,,,,,,,,,,,,,128,193
ASSIGNMENT,,,,,,,,,,,,,,128,31
ASSIGNMENT,,,,,,,,,,,,,,129,124
ASSIGNMENT,,,,,,,,,,,,,,130,34
ASSIGNMENT,,,,,,,,,,,,,,130,231
ASSIGNMENT,,,,,,,,,,,,,,130,155
ASSIGNMENT,,,,,,,,,,,,,,131,212
ASSIGNMENT,,,,,,,,,,,,,,131,1
ASSIGNMENT,,,,,,,,,,,,,,131,230
ASSIGNMENT,,,,,,,,,,,,,,132,167
ASSIGNMENT,,,,,,,,,,,,,,132,111
ASSIGNMENT,,,,,,,,,,,,,,132,134
ASSIGNMENT,,,,,,,,,,,,,,133,95
ASSIGNMENT,,,,,,,,,,,,,,133,224
ASSIGNMENT,,,,,,,,,,,,,,134,179
ASSIGNMENT,,,,,,,,,,,,,,135,110
ASSIGNMENT,,,,,,,,,,,,,,135,59
ASSIGNMENT,,,,,,,,,,,,,,135,241
ASSIGNMENT,,,,,,,,,,,,,,136,203
ASSIGNMENT,,,,,,,,,,,,,,136,197
ASSIGNMENT,,,,,,,,,,,,,,137,90
ASSIGNMENT,,,,,,,,,,,,,,137,151
ASSIGNMENT,,,,,,,,,,,,,,138,233
ASSIGNMENT,,,,,,,,,,,,,,138,195
ASSIGNMENT,,,,,,,,,,,,,,138,215
ASSIGNMENT,,,,,,,,,,,,,,139,148
ASSIGNMENT,,,,,,,,,,,,,,139,26
ASSIGNMENT,,,,,,,,,,,,,,139,109
ASSIGNMENT,,,,,,,,,,,,,,140,66
ASSIGNMENT,,,,,,,,,,,,,,141,197
ASSIGNMENT,,,,,,,,,,,,,,141,60
ASSIGNMENT,,,,,,,,,,,,,,142,73
ASSIGNMENT,,,,,,,,,,,,,,143,225
ASSIGNMENT,,,,,,,,,,,,,,143,140
ASSIGNMENT,,,,,,,,,,,,,,143,105
ASSIGNMENT,,,,,,,,,,,,,,144,49
ASSIGNMENT,,,,,,,,,,,,,,144,2
ASSIGNMENT,,,,,,,,,,,,,,145,191
ASSIGNMENT,,,,,,,,,,,,,,145,203
ASSIGNMENT,,,,,,,,,,,,,,145,2
ASSIGNMENT,,,,,,,,,,,,,,146,134
ASSIGNMENT,,,,,,,,,,,,,,146,31
ASSIGNMENT,,,,,,,,,,,,,,146,2
ASSIGNMENT,,,,,,,,,,,,,,147,168
ASSIGNMENT,,,,,,,,,,,,,,147,53
ASSIGNMENT,,,,,,,,,,,,,,148,206
ASSIGNMENT,,,,,,,,,,,,,,148,81
ASSIGNMENT,,,,,,,,,,,,,,148,105
ASSIGNMENT,,,,,,,,,,,,,,149,28
ASSIGNMENT,,,,,,,,,,,,,,149,40
ASSIGNMENT,,,,,,,,,,,,,,150,167
ASSIGNMENT,,,,,,,,,,,,,,150,150
ASSIGNMENT,,,,,,,,,,,,,,151,67
ASSIGNMENT,,,,,,,,,,,,,,151,219
ASSIGNMENT,,,,,,,,,,,,,,152,109
ASSIGNMENT,,,,,,,,,,,,,,152,145
ASSIGNMENT,,,,,,,,,,,,,,152,94
ASSIGNMENT,,,,,,,,,,,,,,153,71
ASSIGNMENT,,,,,,,,,,,,,,153,175
ASSIGNMENT,,,,,,,,,,,,,,153,102
ASSIGNMENT,,,,,,,,,,,,,,154,106
ASSIGNMENT,,,,,,,,,,,,,,155,201
ASSIGNMENT,,,,,,,,,,,,,,155,143
ASSIGNMENT,,,,,,,,,,,,,,155,124
ASSIGNMENT,,,,,,,,,,,,,,156,95
ASSIGNMENT,,,,,,,,,,,,,,157,143
ASSIGNMENT,,,,,,,,,,,,,,157,124
ASSIGNMENT,,,,,,,,,,,,,,157,65
ASSIGNMENT,,,,,,,,,,,,,,158,148
ASSIGNMENT,,,,,,,,,,,,,,158,89
ASSIGNMENT,,,,,,,,,,,,,,159,102
ASSIGNMENT,,,,,,,,,,,,,,159,189
ASSIGNMENT,,,,,,,,,,,,,,159,36
ASSIGNMENT,,,,,,,,,,,,,,160,31
ASSIGNMENT,,,,,,,,,,,,,,160,192
ASSIGNMENT,,,,,,,,,,,,,,160,59
ASSIGNMENT,,,,,,,,,,,,,,161,201
ASSIGNMENT,,,,,,,,,,,,,,161,180
ASSIGNMENT,,,,,,,,,,,,,,162,26
ASSIGNMENT,,,,,,,,,,,,,,163,131
ASSIGNMENT,,,,,,,,,,,,,,164,202
ASSIGNMENT,,,,,,,,,,,,,,164,87
ASSIGNMENT,,,,,,,,,,,,,,165,158
ASSIGNMENT,,,,,,,,,,,,,,165,179
ASSIGNMENT,,,,,,,,,,,,,,165,176
ASSIGNMENT,,,,,,,,,,,,,,166,14
ASSIGNMENT,,,,,,,,,,,,,,166,42
ASSIGNMENT,,,,,,,,,,,,,,166,100
ASSIGNMENT,,,,,,,,,,,,,,167,2
ASSIGNMENT,,,,,,,,,,,,,,167,206
ASSIGNMENT,,,,,,,,,,,,,,167,24
ASSIGNMENT,,,,,,,,,,,,,,168,121
ASSIGNMENT,,,,,,,,,,,,,,169,112
ASSIGNMENT,,,,,,,,,,,,,,169,23
ASSIGNMENT,,,,,,,,,,,,,,169,17
ASSIGNMENT,,,,,,,,,,,,,,170,57
ASSIGNMENT,,,,,,,,,,,,,,170,95
ASSIGNMENT,,,,,,,,,,,,,,171,156
ASSIGNMENT,,,,,,,,,,,,,,172,186
ASSIGNMENT,,,,,,,,,,,,,,173,239
ASSIGNMENT,,,,,,,,,,,,,,173,103
ASSIGNMENT,,,,,,,,,,,,,,174,168
ASSIGNMENT,,,,,,,,,,,,,,174,134
ASSIGNMENT,,,,,,,,,,,,,,174,74
ASSIGNMENT,,,,,,,,,,,,,,175,247
ASSIGNMENT,,,,,,,,,,,,,,175,153
ASSIGNMENT,,,,,,,,,,,,,,175,15
ASSIGNMENT,,,,,,,,,,,,,,176,164
ASSIGNMENT,,,,,,,,,,,,,,177,113
ASSIGNMENT,,,,,,,,,,,,,,177,3
ASSIGNMENT,,,,,,,,,,,,,,178,218
ASSIGNMENT,,,,,,,,,,,,,,179,239
ASSIGNMENT,,,,,,,,,,,,,,179,206
ASSIGNMENT,,,,,,,,,,,,,,179,133
ASSIGNMENT,,,,,,,,,,,,,,180,50
ASSIGNMENT,,,,,,,,,,,,,,180,9
ASSIGNMENT,,,,,,,,,,,,,,181,131
ASSIGNMENT,,,,,,,,,,,,,,181,133
ASSIGNMENT,,,,,,,,,,,,,,181,179
ASSIGNMENT,,,,,,,,,,,,,,182,158
ASSIGNMENT,,,,,,,,,,,,,,183,173
ASSIGNMENT,,,,,,,,,,,,,,184,93
ASSIGNMENT,,,,,,,,,,,,,,185,168
ASSIGNMENT,,,,,,,,,,,,,,186,250
ASSIGNMENT,,,,,,,,,,,,,,187,23
ASSIGNMENT,,,,,,,,,,,,,,188,200
ASSIGNMENT,,,,,,,,,,,,,,188,103
ASSIGNMENT,,,,,,,,,,,,,,189,172
ASSIGNMENT,,,,,,,,,,,,,,189,102
ASSIGNMENT,,,,,,,,,,,,,,190,151
ASSIGNMENT,,,,,,,,,,,,,,190,52
ASSIGNMENT,,,,,,,,,,,,,,191,4
ASSIGNMENT,,,,,,,,,,,,,,191,189
ASSIGNMENT,,,,,,,,,,,,,,191,181
ASSIGNMENT,,,,,,,,,,,,,,192,236
ASSIGNMENT,,,,,,,,,,,,,,193,141
ASSIGNMENT,,,,,,,,,,,,,,194,186
ASSIGNMENT,,,,,,,,,,,,,,194,213
ASSIGNMENT,,,,,,,,,,,,,,195,235
ASSIGNMENT,,,,,,,,,,,,,,195,150
ASSIGNMENT,,,,,,,,,,,,,,195,90
ASSIGNMENT,,,,,,,,,,,,,,196,247
ASSIGNMENT,,,,,,,,,,,,,,196,209
ASSIGNMENT,,,,,,,,,,,,,,197,58
ASSIGNMENT,,,,,,,,,,,,,,197,156
ASSIGNMENT,,,,,,,,,,,,,,198,117
ASSIGNMENT,,,,,,,,,,,,,,199,148
ASSIGNMENT,,,,,,,,,,,,,,199,2
ASSIGNMENT,,,,,,,,,,,,,,200,45
ASSIGNMENT,,,,,,,,,,,,,,200,105
ASSIGNMENT,,,,,,,,,,,,,,201,28
ASSIGNMENT,,,,,,,,,,,,,,201,144
ASSIGNMENT,,,,,,,,,,,,,,201,19
ASSIGNMENT,,,,,,,,,,,,,,202,76
ASSIGNMENT,,,,,,,,,,,,,,202,88
ASSIGNMENT,,,,,,,,,,,,,,202,243
ASSIGNMENT,,,,,,,,,,,,,,203,206
ASSIGNMENT,,,,,,,,,,,,,,204,245
ASSIGNMENT,,,,,,,,,,,,,,204,66
ASSIGNMENT,,,,,,,,,,,,,,204,225
ASSIGNMENT,,,,,,,,,,,,,,205,209
ASSIGNMENT,,,,,,,,,,,,,,205,204
ASSIGNMENT,,,,,,,,,,,,,,205,148
ASSIGNMENT,,,,,,,,,,,,,,206,178
ASSIGNMENT,,,,,,,,,,,,,,206,114
ASSIGNMENT,,,,,,,,,,,,,,207,145
ASSIGNMENT,,,,,,,,,,,,,,207,124
ASSIGNMENT,,,,,,,,,,,,,,208,194
ASSIGNMENT,,,,,,,,,,,,,,209,247
ASSIGNMENT,,,,,,,,,,,,,,209,199
ASSIGNMENT,,,,,,,,,,,,,,210,175
ASSIGNMENT,,,,,,,,,,,,,,210,118
ASSIGNMENT,,,,,,,,,,,,,,211,221
ASSIGNMENT,,,,,,,,,,,,,,211,8
ASSIGNMENT,,,,,,,,,,,,,,211,124
ASSIGNMENT,,,,,,,,,,,,,,212,67
ASSIGNMENT,,,,,,,,,,,,,,213,98
ASSIGNMENT,,,,,,,,,,,,,,214,202
ASSIGNMENT,,,,,,,,,,,,,,214,57
ASSIGNMENT,,,,,,,,,,,,,,214,174
ASSIGNMENT,,,,,,,,,,,,,,215,59
ASSIGNMENT,,,,,,,,,,,,,,215,205
ASSIGNMENT,,,,,,,,,,,,,,215,81
ASSIGNMENT,,,,,,,,,,,,,,216,245
ASSIGNMENT,,,,,,,,,,,,,,216,91
ASSIGNMENT,,,,,,,,,,,,,,217,138
ASSIGNMENT,,,,,,,,,,,,,,217,3
ASSIGNMENT,,,,,,,,,,,,,,217,180
ASSIGNMENT,,,,,,,,,,,,,,218,64
ASSIGNMENT,,,,,,,,,,,,,,218,74
ASSIGNMENT,,,,,,,,,,,,,,219,103
ASSIGNMENT,,,,,,,,,,,,,,220,192
ASSIGNMENT,,,,,,,,,,,,,,220,211
ASSIGNMENT,,,,,,,,,,,,,,220,88
ASSIGNMENT,,,,,,,,,,,,,,221,142
ASSIGNMENT,,,,,,,,,,,,,,222,122
ASSIGNMENT,,,,,,,,,,,,,,223,91
ASSIGNMENT,,,,,,,,,,,,,,223,56
ASSIGNMENT,,,,,,,,,,,,,,224,69
ASSIGNMENT,,,,,,,,,,,,,,224,47
ASSIGNMENT,,,,,,,,,,,,,,224,243
ASSIGNMENT,,,,,,,,,,,,,,225,175
ASSIGNMENT,,,,,,,,,,,,,,225,239
ASSIGNMENT,,,,,,,,,,,,,,225,233
ASSIGNMENT,,,,,,,,,,,,,,226,128
ASSIGNMENT,,,,,,,,,,,,,,227,52
ASSIGNMENT,,,,,,,,,,,,,,227,61
ASSIGNMENT,,,,,,,,,,,,,,227,189
ASSIGNMENT,,,,,,,,,,,,,,228,224
ASSIGNMENT,,,,,,,,,,,,,,229,53
ASSIGNMENT,,,,,,,,,,,,,,229,59
ASSIGNMENT,,,,,,,,,,,,,,230,214
ASSIGNMENT,,,,,,,,,,,,,,231,215
ASSIGNMENT,,,,,,,,,,,,,,232,92
ASSIGNMENT,,,,,,,,,,,,,,232,40
ASSIGNMENT,,,,,,,,,,,,,,232,200
ASSIGNMENT,,,,,,,,,,,,,,233,31
ASSIGNMENT,,,,,,,,,,,,,,234,174
ASSIGNMENT,,,,,,,,,,,,,,235,127
ASSIGNMENT,,,,,,,,,,,,,,235,158
ASSIGNMENT,,,,,,,,,,,,,,235,2
ASSIGNMENT,,,,,,,,,,,,,,236,246
ASSIGNMENT,,,,,,,,,,,,,,236,11
ASSIGNMENT,,,,,,,,,,,,,,236,218
ASSIGNMENT,,,,,,,,,,,,,,237,96
ASSIGNMENT,,,,,,,,,,,,,,237,159
ASSIGNMENT,,,,,,,,,,,,,,238,127
ASSIGNMENT,,,,,,,,,,,,,,238,230
ASSIGNMENT,,,,,,,,,,,,,,239,223
ASSIGNMENT,,,,,,,,,,,,,,239,71
ASSIGNMENT,,,,,,,,,,,,,,239,126
ASSIGNMENT,,,,,,,,,,,,,,240,196
ASSIGNMENT,,,,,,,,,,,,,,241,72
ASSIGNMENT,,,,,,,,,,,,,,241,102
ASSIGNMENT,,,,,,,,,,,,,,241,57
ASSIGNMENT,,,,,,,,,,,,,,242,33
ASSIGNMENT,,,,,,,,,,,,,,242,14
ASSIGNMENT,,,,,,,,,,,,,,242,135
ASSIGNMENT,,,,,,,,,,,,,,243,123
ASSIGNMENT,,,,,,,,,,,,,,243,241
ASSIGNMENT,,,,,,,,,,,,,,244,9
ASSIGNMENT,,,,,,,,,,,,,,244,129
ASSIGNMENT,,,,,,,,,,,,,,244,89
ASSIGNMENT,,,,,,,,,,,,,,245,221
ASSIGNMENT,,,,,,,,,,,,,,245,176
ASSIGNMENT,,,,,,,,,,,,,,246,118
ASSIGNMENT,,,,,,,,,,,,,,247,179
ASSIGNMENT,,,,,,,,,,,,,,248,118
ASSIGNMENT,,,,,,,,,,,,,,248,81
ASSIGNMENT,,,,,,,,,,,,,,248,177
ASSIGNMENT,,,,,,,,,,,,,,249,4
